0.0, 9.578088, 9.671168, 9.436942, 9.562066, -2.4872584,-1.1215552,-1.5259255,0.078554645,-0.023865474,1.1073946
0.033, 9.562066, 9.68719, 9.468224, 9.562066, -2.5101473,-1.045259,-1.289407,0.07904294,-0.019226661,1.094943
0.066, 9.562066, 9.702449, 9.452965, 9.562066, -2.2049623,-1.0223701,-1.5106663,0.07660146,-0.028504288,1.1034882
0.099, 9.562066, 9.68719, 9.468224, 9.578088, -2.311777,-0.96133304,-1.4572588,0.074892424,-0.021423994,1.1008027
0.132, 9.562066, 9.624628, 9.436942, 9.593347, -2.66274,-0.96133304,-1.6251106,0.082461014,-0.029725028,1.0988494
0.16499999, 9.562066, 9.68719, 9.436942, 9.546807, -2.45674,-0.98422194,-1.289407,0.07684561,-0.027283547,1.1054415
0.19799998, 9.562066, 9.671168, 9.436942, 9.578088, -2.1820734,-0.82399976,-1.3657033,0.076113164,-0.02313303,1.1044649
0.23099998, 9.546807, 9.68719, 9.452965, 9.562066, -2.3651845,-1.0757774,-1.4877774,0.077333905,-0.02313303,1.116184
0.26399997, 9.546807, 9.671168, 9.436942, 9.578088, -2.4491103,-1.1291848,-1.3351848,0.07318339,-0.0270394,1.1061739
0.29699996, 9.578088, 9.65591, 9.452965, 9.593347, -2.3880734,-1.0605181,-1.5717032,0.08026368,-0.024842067,1.111301
0.32999995, 9.562066, 9.671168, 9.436942, 9.609369, -2.2812586,-0.90792567,-1.4419996,0.07635731,-0.025086215,1.1039766
0.36299995, 9.546807, 9.68719, 9.421683, 9.578088, -2.3804438,-0.92318493,-1.5488143,0.07415998,-0.028748436,1.1069063
0.39599994, 9.562066, 9.671168, 9.468224, 9.562066, -2.4491103,-0.98422194,-1.5717032,0.078554645,-0.030457472,1.1073946
0.42899993, 9.562066, 9.65591, 9.452965, 9.609369, -2.4262216,-0.93081456,-1.1902219,0.081240274,-0.018982513,1.1059297
0.46199992, 9.65591, 9.68719, 9.468224, 9.562066, -2.494888,-0.8926664,-1.5030366,0.07562487,-0.026062807,1.101291
0.49499992, 9.562066, 9.68719, 9.436942, 9.609369, -2.4796288,-0.9537034,-1.4725181,0.07269509,-0.022644734,1.1108127
0.52799994, 9.546807, 9.65591, 9.436942, 9.609369, -2.5330362,-0.93844414,-1.5030366,0.078554645,-0.024109622,1.1081271
0.56099993, 9.546807, 9.718471, 9.436942, 9.578088, -2.273629,-0.98422194,-1.5411848,0.07415998,-0.022888882,1.098117
0.5939999, 9.530785, 9.671168, 9.468224, 9.562066, -2.3880734,-1.0376294,-1.4648885,0.08001953,-0.027527696,1.1093478
0.6269999, 9.562066, 9.68719, 9.436942, 9.624628, -2.5711844,-0.82399976,-1.5488143,0.07245094,-0.020447401,1.1076388
0.6599999, 9.562066, 9.671168, 9.468224, 9.578088, -2.5559251,-0.98422194,-1.4343699,0.07684561,-0.025330363,1.109592
0.6929999, 9.562066, 9.702449, 9.468224, 9.562066, -2.3651845,-0.8545183,-1.4038514,0.08148442,-0.018982513,1.1051973
0.7259999, 9.562066, 9.68719, 9.436942, 9.562066, -2.0447402,-1.0528886,-1.5259255,0.07684561,-0.02435377,1.1027558
0.7589999, 9.546807, 9.639887, 9.452965, 9.578088, -2.45674,-0.90029603,-1.5488143,0.07757805,-0.027527696,1.1120335
0.7919999, 9.578088, 9.65591, 9.436942, 9.639887, -2.2583697,-0.8545183,-1.5793328,0.08197272,-0.026551103,1.1137425
0.82499987, 9.562066, 9.671168, 9.436942, 9.578088, -2.3194067,-0.87740713,-1.3809626,0.08026368,-0.024109622,1.1120335
0.85799986, 9.562066, 9.733729, 9.436942, 9.562066, -2.2278512,-0.92318493,-1.5564439,0.07562487,-0.02435377,1.1083713
0.89099985, 9.562066, 9.624628, 9.436942, 9.578088, -2.3804438,-0.9994812,-1.6251106,0.07538072,-0.025086215,1.1100802
0.92399985, 9.562066, 9.65591, 9.452965, 9.593347, -2.4338512,-1.045259,-1.3657033,0.08172857,-0.031189917,1.1054415
0.95699984, 9.562066, 9.65591, 9.436942, 9.624628, -2.3728142,-1.0757774,-1.701407,0.082461014,-0.024842067,1.1071504
0.98999983, 9.578088, 9.65591, 9.436942, 9.593347, -2.3194067,-0.98422194,-1.5106663,0.08050783,-0.023865474,1.1071504
1.0229999, 9.562066, 9.68719, 9.468224, 9.578088, -2.4491103,-1.0681478,-1.617481,0.07806635,-0.027771844,1.1073946
1.0559999, 9.562066, 9.733729, 9.499504, 9.609369, -2.5635548,-0.90792567,-1.373333,0.07879879,-0.024842067,1.109592
1.0889999, 9.546807, 9.671168, 9.468224, 9.671168, -2.395703,-0.99185157,-1.289407,0.07879879,-0.026551103,1.1061739
1.1219999, 9.562066, 9.68719, 9.436942, 9.578088, -2.2888882,-0.84688866,-1.4419996,0.0844142,-0.026551103,1.1003144
1.1549999, 9.562066, 9.609369, 9.436942, 9.593347, -2.311777,-1.0681478,-1.6479995,0.0778222,-0.029236732,1.1088595
1.1879998, 9.562066, 9.702449, 9.452965, 9.578088, -2.334666,-1.0223701,-1.5182959,0.08587909,-0.025086215,1.1122776
1.2209998, 9.546807, 9.624628, 9.468224, 9.562066, -2.2202215,-0.96133304,-1.678518,0.07367168,-0.0270394,1.1088595
1.2539998, 9.562066, 9.671168, 9.468224, 9.515526, -2.4033327,-1.045259,-1.4801477,0.080996126,-0.022156438,1.1020234
1.2869998, 9.546807, 9.671168, 9.436942, 9.578088, -2.4491103,-1.0223701,-1.411481,0.0844142,-0.021668142,1.1069063
1.3199998, 9.578088, 9.68719, 9.452965, 9.562066, -2.2583697,-0.96133304,-1.4343699,0.074648276,-0.0270394,1.104709
1.3529998, 9.578088, 9.702449, 9.436942, 9.562066, -2.4338512,-1.0223701,-1.5564439,0.07879879,-0.024109622,1.1054415
1.3859998, 9.546807, 9.671168, 9.515526, 9.578088, -2.4491103,-1.0147405,-1.5106663,0.08026368,-0.019959105,1.1132542
1.4189998, 9.546807, 9.65591, 9.468224, 9.609369, -2.273629,-1.0757774,-1.701407,0.08563494,-0.032654807,1.1008027
1.4519998, 9.562066, 9.671168, 9.468224, 9.562066, -2.4414806,-1.0528886,-1.4725181,0.07562487,-0.021179846,1.1091037
1.4849998, 9.562066, 9.671168, 9.436942, 9.562066, -2.2965178,-0.8926664,-1.2817774,0.074648276,-0.025330363,1.1032441
1.5179998, 9.562066, 9.671168, 9.436942, 9.578088, -2.2659993,-0.9155553,-1.495407,0.07904294,-0.019470809,1.1015351
1.5509998, 9.562066, 9.671168, 9.436942, 9.578088, -2.4414806,-1.0071108,-1.701407,0.078554645,-0.024597919,1.1037325
1.5839998, 9.562066, 9.671168, 9.452965, 9.578088, -2.494888,-0.77822196,-1.5717032,0.081240274,-0.02557451,1.1008027
1.6169997, 9.562066, 9.65591, 9.436942, 9.593347, -2.273629,-0.7705924,-1.6098514,0.08075198,-0.029236732,1.1105685
1.6499997, 9.546807, 9.65591, 9.468224, 9.593347, -2.5254066,-1.1215552,-1.4725181,0.07684561,-0.02191229,1.1098361
1.6829997, 9.578088, 9.68719, 9.484245, 9.609369, -2.395703,-1.106296,-1.3962218,0.083681755,-0.025330363,1.1176488
1.7159997, 9.546807, 9.68719, 9.37438, 9.593347, -2.2583697,-0.93844414,-1.4877774,0.080996126,-0.023377178,1.1081271
1.7489997, 9.546807, 9.530785, 9.562066, 9.562066, -2.2583697,-1.0071108,-1.5945921,0.08343761,-0.025086215,1.0993377
1.7819997, 9.546807, 9.671168, 9.468224, 9.578088, -2.4109623,-0.90792567,-1.3962218,0.07953124,-0.018738365,1.111301
1.8149997, 9.530785, 9.671168, 9.436942, 9.578088, -2.5101473,-0.7095553,-1.5411848,0.081240274,-0.024109622,1.1156957
1.8479997, 9.546807, 9.65591, 9.436942, 9.546807, -2.3499253,-1.0605181,-1.3580737,0.083681755,-0.03216651,1.1127659
1.8809997, 9.546807, 9.68719, 9.452965, 9.578088, -2.2965178,-0.9765923,-1.4801477,0.08270516,-0.032654807,1.1022675
1.9139997, 9.562066, 9.68719, 9.436942, 9.562066, -2.395703,-0.96133304,-1.4648885,0.077333905,-0.024597919,1.0973846
1.9469997, 9.578088, 9.671168, 9.436942, 9.639887, -2.5330362,-1.0910367,-1.4038514,0.07684561,-0.019714957,1.1127659
1.9799997, 9.562066, 9.68719, 9.452965, 9.609369, -2.3499253,-0.9994812,-1.3657033,0.07708976,-0.024842067,1.106418
2.0129998, 9.546807, 9.671168, 9.484245, 9.562066, -2.334666,-0.8087405,-1.4191107,0.07245094,-0.022644734,1.1186254
2.0459998, 9.546807, 9.671168, 9.468224, 9.562066, -2.2202215,-0.9994812,-1.5564439,0.08270516,-0.02191229,1.0888394
2.0789998, 9.562066, 9.68719, 9.452965, 9.578088, -2.3804438,-0.93081456,-1.4191107,0.082461014,-0.028992584,1.1169164
2.1119998, 9.562066, 9.65591, 9.436942, 9.562066, -2.4262216,-0.93844414,-1.3199255,0.08172857,-0.029725028,1.1073946
2.1449997, 9.562066, 9.68719, 9.436942, 9.578088, -2.4719992,-1.0147405,-1.5640736,0.07318339,-0.02826014,1.111301
2.1779997, 9.530785, 9.68719, 9.468224, 9.593347, -2.5711844,-0.96133304,-1.4267403,0.07953124,-0.020203253,1.11301
2.2109997, 9.530785, 9.624628, 9.436942, 9.593347, -2.2202215,-0.88503677,-1.411481,0.08197272,-0.019959105,1.1125218
2.2439997, 9.546807, 9.733729, 9.452965, 9.593347, -2.3270364,-1.0071108,-1.7624439,0.08685568,-0.022888882,1.1003144
2.2769997, 9.562066, 9.671168, 9.452965, 9.609369, -2.4338512,-0.96896267,-1.3809626,0.08001953,-0.027527696,1.0971404
2.3099997, 9.562066, 9.671168, 9.452965, 9.593347, -2.311777,-0.96133304,-1.4801477,0.076113164,-0.022400586,1.1027558
